T, S, P0, P1, P2, A1, A2, R1, R2
538, 25, 153, 0, 0, 2, 5, 4, 11
539, 25, 153, 0, 0, 2, 5, 4, 11
540, 25, 153, 0, 0, 2, 5, 4, 11
541, 25, 153, 0, 0, 2, 5, 4, 11
542, 25, 153, 0, 0, 2, 5, 4, 11
543, 25, 153, 0, 0, 2, 5, 4, 11
544, 25, 153, 0, 0, 2, 5, 4, 11
545, 25, 153, 0, 0, 2, 5, 4, 11
546, 25, 153, 0, 0, 2, 5, 4, 11
547, 25, 153, 0, 0, 2, 5, 4, 11
548, 25, 153, 0, 0, 2, 5, 4, 11
549, 25, 153, 0, 0, 2, 5, 4, 11
550, 25, 153, 0, 0, 2, 5, 4, 11
551, 25, 153, 0, 0, 2, 3, 4, 13
552, 25, 153, 0, 0, 2, 3, 4, 13
553, 24, 152, 0, 0, 3, 4, 4, 13
554, 24, 152, 0, 0, 3, 4, 4, 13
555, 24, 152, 0, 0, 3, 4, 4, 13
556, 24, 152, 0, 0, 3, 3, 4, 14
557, 24, 152, 0, 0, 3, 3, 4, 14
558, 24, 152, 0, 0, 3, 3, 4, 14
559, 24, 152, 0, 0, 3, 3, 4, 14
560, 24, 152, 0, 0, 3, 3, 4, 14
561, 24, 152, 0, 0, 3, 3, 4, 14
562, 24, 152, 0, 0, 3, 3, 4, 14
563, 22, 152, 0, 0, 3, 5, 4, 14
564, 22, 152, 0, 0, 3, 5, 4, 14
565, 22, 152, 0, 0, 3, 5, 4, 14
566, 22, 152, 0, 0, 3, 5, 4, 14
567, 22, 152, 0, 0, 3, 5, 4, 14
568, 22, 152, 0, 0, 3, 5, 4, 14
569, 22, 152, 0, 0, 3, 5, 4, 14
570, 22, 152, 0, 0, 3, 5, 4, 14
571, 22, 152, 0, 0, 3, 5, 4, 14
572, 21, 152, 0, 0, 3, 6, 4, 14
573, 21, 152, 0, 0, 3, 6, 4, 14
574, 21, 152, 0, 0, 3, 6, 4, 14
575, 20, 152, 0, 0, 4, 5, 4, 15
576, 20, 152, 0, 0, 4, 5, 4, 15
577, 20, 152, 0, 0, 4, 5, 4, 15
578, 20, 152, 0, 0, 5, 5, 3, 15
579, 20, 152, 0, 0, 5, 5, 3, 15
580, 20, 152, 0, 0, 5, 5, 3, 15
581, 20, 152, 0, 0, 5, 5, 3, 15
582, 20, 152, 0, 0, 5, 5, 3, 15
583, 20, 152, 0, 0, 4, 5, 4, 15
584, 20, 152, 0, 0, 4, 5, 4, 15
585, 20, 152, 0, 0, 4, 5, 4, 15
586, 20, 152, 0, 0, 4, 5, 4, 15
587, 20, 152, 0, 0, 4, 5, 4, 15
588, 20, 152, 0, 0, 4, 5, 4, 15
589, 20, 152, 0, 0, 4, 5, 4, 15
590, 20, 152, 0, 0, 4, 5, 4, 15
591, 20, 151, 0, 0, 4, 6, 4, 15
592, 20, 151, 0, 0, 4, 6, 4, 15
593, 20, 151, 0, 0, 4, 6, 4, 14
594, 20, 151, 0, 0, 4, 6, 4, 14
595, 20, 151, 0, 0, 4, 6, 4, 14
596, 20, 151, 0, 0, 4, 6, 4, 14
597, 20, 151, 0, 0, 4, 6, 4, 14
598, 20, 151, 0, 0, 4, 6, 4, 14
599, 20, 151, 0, 0, 4, 6, 4, 14
600, 20, 151, 0, 0, 4, 6, 4, 14
601, 20, 151, 0, 0, 4, 6, 4, 13
602, 20, 151, 0, 0, 4, 7, 3, 13
603, 20, 151, 0, 0, 4, 7, 3, 13
604, 20, 151, 0, 0, 4, 7, 3, 13
605, 20, 151, 0, 0, 4, 7, 3, 13
606, 20, 151, 0, 0, 4, 7, 3, 13
607, 20, 151, 0, 0, 4, 7, 3, 13
608, 20, 151, 0, 0, 4, 7, 3, 13
609, 20, 151, 0, 0, 4, 7, 3, 13
610, 20, 151, 0, 0, 4, 7, 3, 13
611, 20, 151, 0, 0, 4, 8, 3, 12
612, 20, 151, 0, 0, 4, 8, 3, 12
613, 20, 151, 0, 0, 4, 8, 3, 12
614, 20, 151, 0, 0, 3, 7, 4, 13
615, 20, 151, 0, 0, 3, 8, 4, 12
616, 20, 151, 0, 0, 3, 9, 4, 11
617, 20, 151, 0, 0, 3, 9, 4, 11
618, 20, 151, 0, 0, 3, 9, 4, 11
619, 20, 151, 0, 0, 3, 9, 4, 11
620, 20, 151, 0, 0, 3, 9, 4, 11
621, 20, 151, 0, 0, 3, 9, 4, 11
622, 20, 151, 0, 0, 3, 9, 4, 11
623, 20, 151, 0, 0, 3, 9, 4, 11
624, 20, 151, 0, 0, 3, 7, 4, 13
625, 20, 151, 0, 0, 3, 7, 4, 13
626, 20, 151, 0, 0, 3, 7, 4, 13
627, 20, 151, 0, 0, 3, 7, 4, 13
628, 20, 151, 0, 0, 3, 7, 4, 13
629, 20, 151, 0, 0, 3, 7, 4, 13
630, 20, 151, 0, 0, 3, 7, 4, 13
631, 20, 151, 0, 0, 3, 8, 3, 13
632, 20, 151, 0, 0, 3, 8, 3, 13
633, 20, 151, 0, 0, 3, 7, 3, 14
634, 20, 151, 0, 0, 3, 7, 3, 14
635, 20, 151, 0, 0, 2, 7, 3, 14
636, 21, 151, 0, 0, 1, 6, 3, 15
637, 21, 151, 0, 0, 1, 6, 3, 15
638, 19, 151, 0, 0, 3, 6, 3, 15
639, 19, 151, 0, 0, 2, 6, 4, 15
640, 19, 150, 0, 0, 2, 6, 4, 15
641, 19, 150, 0, 0, 2, 6, 4, 15
642, 18, 150, 0, 0, 2, 7, 4, 15
643, 18, 150, 0, 0, 2, 7, 4, 15
644, 18, 150, 0, 0, 2, 8, 4, 14
645, 18, 149, 0, 0, 2, 8, 4, 14
646, 18, 149, 0, 0, 2, 8, 4, 14
647, 18, 148, 0, 0, 2, 8, 4, 14
648, 18, 147, 0, 0, 2, 8, 4, 14
649, 18, 147, 0, 0, 2, 8, 4, 14
650, 18, 147, 0, 0, 2, 9, 3, 13
651, 18, 147, 0, 0, 2, 9, 3, 13
652, 18, 147, 0, 0, 2, 8, 3, 14
653, 18, 147, 0, 0, 2, 8, 3, 14
654, 18, 146, 0, 0, 2, 8, 3, 15
655, 18, 146, 0, 0, 2, 8, 3, 15
656, 18, 144, 0, 0, 2, 8, 3, 15
657, 18, 144, 0, 0, 2, 8, 3, 15
658, 18, 144, 0, 0, 2, 8, 3, 15
659, 18, 144, 0, 0, 2, 8, 3, 15
660, 18, 144, 0, 0, 2, 8, 3, 15
661, 18, 144, 0, 0, 2, 8, 3, 15
662, 18, 144, 0, 0, 2, 8, 3, 16
663, 18, 144, 0, 0, 2, 7, 4, 16
664, 18, 144, 0, 0, 2, 7, 4, 16
665, 18, 144, 0, 0, 2, 7, 4, 16
666, 18, 144, 0, 0, 2, 8, 4, 15
667, 18, 144, 0, 0, 2, 8, 4, 15
668, 18, 144, 0, 0, 2, 8, 4, 15
669, 18, 144, 0, 0, 2, 8, 4, 15
670, 18, 144, 0, 1, 2, 8, 4, 14
671, 18, 144, 0, 2, 2, 8, 4, 13
672, 18, 144, 0, 3, 2, 7, 4, 13
673, 18, 144, 0, 3, 2, 7, 4, 14
674, 18, 144, 0, 3, 2, 7, 4, 15
675, 18, 144, 0, 3, 2, 7, 4, 16
676, 18, 144, 0, 3, 2, 6, 4, 16
677, 17, 144, 0, 4, 3, 5, 4, 16
678, 17, 144, 0, 4, 3, 5, 4, 16
679, 17, 143, 0, 4, 3, 5, 4, 16
680, 17, 143, 0, 4, 3, 5, 4, 17
681, 17, 143, 0, 5, 3, 5, 4, 16
682, 17, 143, 0, 6, 3, 5, 4, 15
683, 17, 143, 0, 6, 3, 5, 4, 15
684, 17, 143, 0, 6, 3, 5, 4, 16
685, 17, 143, 0, 6, 3, 5, 4, 17
686, 17, 143, 0, 6, 3, 5, 4, 17
687, 17, 143, 0, 6, 3, 5, 4, 17
688, 17, 143, 0, 7, 3, 5, 4, 16
689, 17, 143, 0, 7, 3, 5, 4, 16
690, 17, 143, 0, 7, 4, 5, 3, 16
691, 17, 143, 0, 7, 4, 5, 3, 17
692, 17, 143, 0, 7, 4, 4, 3, 18
693, 17, 143, 0, 7, 4, 4, 3, 17
694, 17, 143, 0, 7, 4, 4, 3, 17
695, 17, 143, 0, 7, 4, 4, 3, 17
696, 17, 143, 0, 7, 4, 4, 4, 17
697, 17, 141, 0, 7, 4, 4, 4, 17
698, 17, 141, 0, 7, 4, 4, 3, 17
699, 17, 141, 0, 7, 2, 4, 5, 17
700, 17, 140, 0, 7, 2, 4, 5, 17
701, 17, 139, 0, 8, 2, 4, 5, 16
702, 17, 138, 0, 8, 2, 3, 5, 17
703, 17, 138, 0, 8, 2, 3, 5, 17
704, 17, 138, 0, 8, 2, 3, 5, 18
705, 17, 138, 0, 8, 2, 2, 4, 19
706, 17, 138, 0, 8, 2, 2, 4, 19
707, 17, 138, 0, 9, 2, 2, 4, 18
708, 17, 138, 0, 9, 2, 2, 4, 18
709, 17, 137, 0, 9, 2, 2, 4, 18
710, 17, 137, 0, 9, 2, 2, 4, 19
711, 17, 137, 0, 9, 2, 1, 4, 20
712, 17, 137, 0, 9, 2, 1, 4, 20
713, 17, 136, 0, 9, 2, 1, 4, 20
714, 17, 136, 0, 9, 2, 1, 4, 20
715, 17, 135, 0, 9, 2, 1, 4, 20
716, 17, 134, 0, 9, 2, 1, 4, 20
717, 17, 134, 0, 9, 2, 1, 4, 20
718, 17, 133, 0, 9, 2, 1, 4, 20
719, 17, 133, 0, 9, 2, 1, 4, 20
720, 17, 133, 0, 9, 2, 1, 4, 20
721, 17, 133, 0, 9, 2, 1, 4, 20
722, 17, 133, 0, 10, 2, 1, 4, 19
723, 17, 132, 0, 10, 2, 1, 4, 19
724, 17, 132, 0, 10, 2, 1, 4, 19
725, 17, 132, 0, 11, 2, 1, 4, 18
726, 17, 131, 0, 11, 2, 1, 4, 18
727, 17, 131, 0, 11, 2, 0, 4, 19
728, 17, 131, 0, 12, 2, 0, 4, 19
729, 17, 130, 0, 12, 2, 0, 3, 19
730, 17, 130, 0, 12, 2, 0, 3, 19
731, 17, 130, 0, 13, 2, 0, 3, 18
732, 17, 129, 0, 13, 2, 0, 3, 18
733, 17, 129, 0, 14, 2, 0, 3, 17
734, 17, 129, 0, 14, 2, 0, 3, 17
735, 16, 129, 0, 14, 3, 0, 3, 17
736, 16, 129, 0, 14, 3, 0, 3, 18
737, 16, 129, 0, 15, 3, 0, 3, 18
738, 16, 128, 0, 15, 2, 0, 4, 18
739, 16, 128, 0, 16, 2, 0, 4, 17
740, 16, 128, 0, 16, 2, 0, 4, 18
741, 16, 128, 0, 16, 2, 0, 4, 18
742, 16, 128, 0, 16, 2, 0, 4, 19
743, 16, 128, 0, 18, 2, 0, 4, 17
744, 16, 127, 0, 19, 2, 0, 4, 16
745, 16, 127, 0, 20, 2, 0, 4, 15
746, 16, 127, 0, 20, 2, 0, 4, 17
747, 16, 127, 0, 20, 2, 0, 4, 18
748, 16, 127, 0, 20, 2, 0, 4, 18
749, 15, 127, 0, 20, 3, 0, 4, 18
750, 15, 127, 0, 20, 3, 0, 4, 18
751, 15, 126, 0, 21, 2, 0, 5, 17
752, 15, 125, 0, 22, 2, 0, 5, 16
753, 15, 125, 0, 22, 2, 0, 5, 16
754, 15, 125, 0, 22, 2, 0, 5, 18
755, 15, 125, 0, 23, 2, 0, 5, 17
756, 15, 125, 0, 23, 2, 0, 5, 17
757, 15, 125, 0, 23, 2, 0, 5, 17
758, 15, 125, 0, 23, 2, 0, 5, 18
759, 15, 124, 0, 23, 2, 0, 5, 18
760, 15, 124, 0, 23, 2, 0, 5, 18
761, 15, 124, 0, 23, 2, 0, 5, 18
762, 15, 124, 0, 23, 2, 0, 5, 18
763, 15, 124, 0, 24, 2, 0, 5, 17
764, 15, 124, 0, 24, 2, 0, 5, 17
765, 15, 124, 0, 24, 2, 0, 5, 17
766, 15, 123, 0, 24, 2, 0, 5, 18
767, 15, 122, 0, 24, 3, 0, 4, 18
768, 15, 121, 0, 26, 3, 0, 4, 16
769, 15, 120, 0, 26, 3, 0, 4, 16
770, 15, 120, 0, 26, 3, 0, 4, 16
771, 15, 120, 0, 28, 3, 0, 4, 16
772, 15, 119, 0, 28, 3, 0, 4, 16
773, 15, 119, 0, 28, 3, 0, 4, 16
774, 15, 119, 0, 28, 3, 0, 4, 17
775, 15, 119, 0, 28, 3, 0, 4, 17
776, 15, 119, 0, 29, 3, 0, 4, 16
777, 15, 118, 0, 29, 3, 0, 4, 16
778, 15, 118, 0, 29, 3, 0, 4, 16
779, 15, 118, 0, 29, 3, 0, 4, 17
780, 15, 117, 0, 29, 3, 0, 4, 17
781, 15, 117, 0, 30, 3, 0, 4, 16
782, 15, 117, 0, 30, 3, 0, 4, 16
783, 15, 116, 0, 31, 3, 0, 4, 15
784, 15, 116, 0, 31, 3, 0, 4, 16
785, 15, 116, 0, 31, 3, 0, 4, 16
786, 15, 116, 0, 31, 3, 0, 4, 17
787, 15, 116, 0, 31, 3, 0, 4, 17
788, 15, 116, 0, 31, 4, 0, 3, 17
789, 15, 116, 0, 31, 4, 0, 3, 17
790, 15, 116, 0, 32, 4, 0, 3, 16
791, 15, 116, 0, 32, 4, 0, 3, 16
792, 15, 116, 0, 32, 4, 0, 3, 16
793, 15, 116, 0, 34, 4, 0, 3, 15
794, 15, 115, 0, 34, 4, 0, 3, 15
795, 15, 114, 0, 34, 4, 0, 3, 15
796, 16, 113, 0, 34, 3, 0, 3, 17
797, 16, 113, 0, 34, 3, 0, 3, 18
798, 16, 111, 0, 35, 4, 0, 2, 17
799, 16, 111, 0, 34, 4, 0, 2, 19
800, 16, 109, 0, 35, 4, 0, 2, 19
801, 16, 108, 0, 35, 4, 0, 2, 20
802, 16, 108, 0, 35, 4, 0, 2, 20
803, 16, 108, 0, 36, 5, 0, 1, 20
804, 16, 108, 0, 35, 5, 0, 1, 22
805, 16, 106, 0, 35, 5, 0, 1, 22
806, 16, 106, 0, 35, 5, 0, 1, 23
807, 16, 106, 0, 35, 5, 0, 1, 22
808, 16, 105, 0, 35, 5, 0, 1, 22
809, 16, 105, 0, 35, 5, 0, 1, 22
810, 16, 105, 0, 35, 4, 0, 2, 22
811, 15, 105, 0, 35, 5, 0, 2, 22
812, 15, 105, 0, 35, 5, 0, 2, 22
813, 15, 104, 0, 35, 5, 0, 2, 22
814, 15, 104, 0, 35, 5, 0, 2, 22
815, 15, 104, 0, 35, 5, 0, 2, 22
816, 15, 104, 0, 35, 5, 0, 2, 22
817, 15, 104, 0, 35, 5, 0, 2, 22
818, 15, 104, 0, 35, 5, 0, 2, 22
819, 15, 104, 0, 35, 5, 0, 2, 22
820, 15, 104, 0, 35, 5, 0, 2, 22
821, 15, 104, 0, 36, 5, 0, 2, 21
822, 15, 104, 0, 37, 5, 0, 2, 20
823, 15, 103, 0, 37, 5, 0, 2, 20
824, 15, 101, 0, 38, 5, 0, 2, 20
825, 15, 101, 0, 40, 5, 0, 2, 19
826, 15, 100, 0, 40, 5, 0, 2, 19
827, 15, 100, 0, 39, 5, 0, 2, 22
828, 15, 99, 0, 39, 4, 0, 3, 24
829, 15, 97, 0, 40, 4, 0, 3, 23
830, 15, 97, 0, 41, 4, 0, 3, 22
831, 15, 96, 0, 41, 4, 0, 3, 22
832, 15, 96, 0, 41, 4, 0, 3, 23
833, 15, 96, 0, 42, 4, 0, 3, 23
834, 15, 94, 0, 44, 4, 1, 3, 21
835, 15, 94, 0, 44, 4, 1, 3, 21
836, 15, 94, 0, 46, 4, 1, 3, 20
837, 15, 94, 0, 47, 4, 1, 3, 21
838, 15, 94, 0, 47, 4, 1, 3, 21
839, 15, 94, 0, 47, 4, 1, 3, 23
840, 15, 94, 0, 47, 4, 1, 3, 24
841, 15, 94, 0, 47, 4, 1, 3, 24
842, 15, 94, 0, 47, 4, 1, 3, 24
843, 15, 94, 0, 48, 4, 1, 3, 23
844, 15, 94, 0, 48, 4, 1, 3, 23
845, 15, 94, 0, 47, 4, 1, 3, 24
846, 15, 93, 0, 47, 4, 1, 3, 25
847, 15, 93, 0, 47, 4, 1, 2, 25
848, 15, 93, 0, 47, 4, 1, 2, 25
849, 15, 93, 0, 47, 3, 1, 3, 25
850, 15, 93, 0, 48, 3, 1, 3, 24
851, 15, 93, 0, 50, 3, 1, 3, 22
852, 15, 92, 0, 50, 3, 1, 3, 22
853, 15, 92, 0, 51, 3, 1, 3, 22
854, 15, 92, 0, 51, 3, 1, 3, 24
855, 15, 91, 0, 51, 3, 1, 3, 24
856, 15, 91, 0, 51, 3, 1, 3, 25
857, 15, 89, 0, 52, 3, 1, 3, 24
858, 15, 88, 0, 52, 3, 1, 3, 24
859, 15, 87, 0, 53, 2, 1, 4, 23
860, 15, 86, 0, 53, 2, 1, 4, 24
861, 15, 85, 0, 54, 2, 1, 4, 23
862, 15, 84, 0, 54, 2, 1, 4, 24
863, 15, 82, 0, 54, 2, 1, 4, 24
864, 15, 81, 0, 54, 1, 1, 5, 25
865, 15, 81, 0, 54, 1, 1, 5, 25
866, 15, 81, 0, 55, 1, 1, 5, 24
867, 15, 81, 0, 55, 1, 1, 5, 24
868, 15, 80, 0, 55, 1, 1, 5, 25
869, 15, 80, 0, 56, 1, 1, 5, 25
870, 15, 80, 0, 57, 1, 1, 5, 24
871, 15, 80, 0, 57, 1, 1, 5, 24
872, 15, 80, 0, 57, 0, 1, 6, 25
873, 15, 80, 0, 58, 0, 1, 6, 25
874, 15, 79, 0, 58, 0, 1, 6, 25
875, 15, 79, 0, 58, 0, 1, 6, 25
876, 15, 78, 0, 58, 0, 1, 6, 25
877, 15, 78, 0, 59, 0, 1, 6, 24
878, 15, 78, 0, 59, 0, 1, 5, 24
879, 15, 78, 0, 59, 0, 1, 5, 24
880, 15, 78, 0, 59, 0, 1, 5, 25
881, 15, 78, 0, 59, 0, 1, 5, 25
882, 15, 78, 0, 60, 0, 1, 5, 24
883, 15, 76, 0, 60, 0, 1, 5, 24
884, 15, 76, 0, 61, 0, 1, 4, 23
885, 15, 75, 0, 62, 0, 1, 4, 23
886, 15, 75, 0, 62, 0, 1, 4, 23
887, 15, 74, 0, 63, 0, 1, 4, 23
888, 15, 74, 0, 64, 0, 1, 4, 23
889, 15, 74, 0, 65, 0, 1, 4, 22
890, 15, 74, 0, 66, 0, 1, 4, 22
891, 15, 74, 0, 67, 0, 1, 4, 22
892, 15, 74, 0, 68, 0, 1, 4, 22
893, 15, 74, 0, 69, 0, 1, 4, 22
894, 15, 74, 0, 70, 0, 1, 4, 22
895, 15, 74, 0, 71, 0, 0, 4, 23
896, 15, 74, 0, 71, 0, 0, 4, 23
897, 15, 74, 0, 71, 0, 0, 4, 25
898, 15, 73, 0, 71, 0, 0, 4, 25
899, 15, 71, 0, 71, 0, 0, 4, 25
900, 15, 71, 0, 71, 0, 0, 4, 25
901, 15, 71, 0, 71, 0, 0, 4, 25
902, 15, 71, 0, 72, 0, 0, 4, 24
903, 15, 71, 0, 73, 0, 0, 4, 23
904, 15, 71, 0, 74, 0, 0, 4, 22
905, 15, 71, 0, 74, 0, 0, 4, 23
906, 15, 71, 0, 74, 0, 0, 3, 25
907, 15, 71, 0, 75, 0, 0, 3, 25
908, 15, 71, 0, 75, 0, 0, 3, 25
909, 15, 71, 0, 75, 0, 0, 3, 25
910, 14, 71, 0, 76, 0, 0, 3, 24
911, 14, 71, 0, 76, 0, 0, 3, 24
912, 14, 70, 0, 78, 0, 0, 3, 22
913, 14, 69, 0, 78, 0, 0, 3, 22
914, 14, 69, 0, 78, 0, 0, 3, 22
915, 14, 69, 0, 78, 0, 0, 3, 24
916, 14, 67, 0, 78, 0, 0, 3, 24
917, 14, 66, 0, 79, 0, 0, 3, 23
918, 14, 62, 0, 79, 0, 0, 3, 23
919, 14, 61, 0, 79, 0, 0, 3, 23
920, 14, 61, 0, 79, 0, 0, 3, 24
921, 14, 61, 0, 79, 0, 0, 3, 24
922, 14, 60, 0, 80, 0, 0, 3, 23
923, 14, 59, 0, 80, 0, 0, 3, 23
924, 14, 58, 0, 81, 0, 0, 3, 22
925, 14, 58, 0, 81, 0, 0, 3, 23
926, 14, 58, 0, 82, 0, 0, 3, 22
927, 14, 58, 0, 83, 0, 0, 3, 22
928, 14, 58, 0, 83, 0, 0, 3, 22
929, 14, 58, 0, 83, 0, 0, 3, 22
930, 14, 57, 0, 83, 0, 0, 3, 23
931, 14, 57, 0, 83, 0, 0, 3, 23
932, 14, 57, 0, 83, 0, 0, 3, 23
933, 14, 56, 0, 84, 0, 0, 3, 22
934, 14, 56, 0, 84, 0, 0, 3, 22
935, 14, 56, 0, 84, 0, 0, 3, 22
936, 14, 55, 0, 86, 0, 0, 3, 21
937, 14, 54, 0, 86, 0, 0, 3, 21
938, 14, 54, 0, 86, 0, 0, 3, 21
939, 14, 53, 0, 86, 0, 0, 3, 23
940, 14, 53, 0, 86, 0, 0, 3, 23
941, 14, 53, 0, 87, 0, 0, 3, 22
942, 14, 53, 0, 87, 0, 0, 3, 22
943, 14, 52, 0, 87, 0, 0, 3, 22
944, 14, 52, 0, 88, 0, 0, 3, 21
945, 14, 52, 0, 90, 0, 0, 3, 19
946, 14, 52, 0, 90, 0, 0, 3, 19
947, 14, 52, 0, 91, 0, 0, 3, 19
948, 14, 52, 0, 91, 0, 0, 3, 21
949, 14, 51, 0, 91, 0, 0, 3, 21
950, 14, 51, 0, 92, 1, 0, 2, 21
951, 14, 51, 0, 92, 1, 0, 1, 21
952, 14, 51, 0, 91, 1, 0, 1, 22
953, 14, 51, 0, 91, 1, 0, 1, 23
954, 14, 50, 0, 91, 1, 0, 1, 23
955, 14, 50, 0, 94, 1, 0, 1, 20
956, 14, 50, 0, 94, 1, 0, 1, 20
957, 14, 50, 0, 94, 1, 0, 1, 21
958, 14, 50, 0, 94, 1, 0, 1, 24
959, 14, 50, 0, 95, 1, 0, 1, 23
960, 14, 50, 0, 96, 1, 0, 1, 22
961, 14, 50, 0, 97, 1, 0, 1, 21
962, 14, 50, 0, 97, 1, 0, 1, 22
963, 14, 49, 0, 98, 2, 0, 0, 22
964, 14, 48, 0, 98, 2, 0, 0, 23
965, 14, 47, 0, 98, 2, 0, 0, 23
966, 14, 47, 0, 98, 2, 0, 0, 24
967, 14, 46, 0, 99, 2, 0, 0, 23
968, 14, 46, 0, 99, 2, 0, 0, 23
969, 14, 46, 0, 99, 2, 0, 0, 23
970, 14, 45, 0, 99, 2, 0, 0, 24
971, 14, 45, 0, 99, 2, 0, 0, 24
972, 14, 45, 0, 100, 2, 0, 0, 23
973, 14, 45, 0, 100, 2, 0, 0, 23
974, 14, 45, 0, 100, 2, 0, 0, 23
975, 14, 45, 0, 100, 2, 0, 0, 24
976, 14, 45, 0, 100, 2, 0, 0, 24
977, 14, 45, 0, 101, 2, 0, 0, 23
978, 14, 44, 0, 101, 2, 0, 0, 23
979, 14, 44, 0, 101, 2, 0, 0, 23
980, 14, 41, 0, 100, 2, 0, 0, 26
981, 14, 39, 0, 100, 2, 0, 0, 26
982, 14, 38, 0, 100, 2, 0, 0, 26
983, 14, 38, 0, 102, 2, 0, 0, 24
984, 14, 37, 0, 102, 2, 0, 0, 25
985, 14, 35, 0, 102, 2, 0, 0, 25
986, 14, 34, 0, 102, 2, 0, 0, 26
987, 14, 34, 0, 102, 2, 0, 0, 27
988, 14, 33, 0, 103, 2, 0, 0, 26
989, 14, 32, 0, 103, 2, 0, 0, 26
990, 14, 32, 0, 104, 2, 0, 0, 25
991, 14, 32, 0, 105, 2, 0, 0, 25
992, 14, 31, 0, 105, 2, 0, 0, 25
993, 14, 29, 0, 106, 2, 0, 0, 25
994, 14, 29, 0, 106, 2, 0, 0, 26
995, 14, 29, 0, 107, 2, 0, 0, 25
996, 14, 29, 0, 107, 2, 0, 0, 26
997, 14, 28, 0, 107, 2, 0, 0, 26
998, 14, 27, 0, 107, 2, 0, 0, 27
999, 14, 27, 0, 107, 2, 0, 0, 27
1000, 14, 27, 0, 108, 2, 0, 0, 26
1001, 14, 27, 0, 108, 2, 0, 0, 26
1002, 14, 27, 0, 108, 2, 0, 0, 26
1003, 14, 27, 0, 107, 2, 0, 0, 29
1004, 14, 25, 0, 107, 2, 0, 0, 29
1005, 14, 25, 0, 108, 2, 0, 0, 28
1006, 14, 25, 0, 108, 2, 0, 0, 28
1007, 14, 25, 0, 109, 2, 0, 0, 27
1008, 14, 25, 0, 111, 2, 0, 0, 26
1009, 14, 24, 0, 111, 2, 0, 0, 26
1010, 14, 24, 0, 115, 2, 0, 0, 23
1011, 14, 24, 0, 115, 1, 0, 1, 25
1012, 14, 23, 0, 116, 1, 0, 1, 24
1013, 14, 23, 0, 116, 1, 0, 1, 29
1014, 14, 22, 0, 117, 1, 0, 1, 28
1015, 14, 22, 0, 117, 1, 0, 1, 29
1016, 14, 22, 0, 119, 1, 0, 1, 27
1017, 14, 22, 0, 119, 1, 0, 1, 28
1018, 14, 21, 0, 119, 1, 0, 1, 28
1019, 14, 21, 0, 120, 1, 0, 1, 29
1020, 14, 20, 0, 120, 1, 0, 1, 30
1021, 14, 19, 0, 120, 1, 0, 1, 30
1022, 14, 16, 0, 121, 1, 0, 1, 30
1023, 14, 16, 0, 123, 1, 0, 1, 29
1024, 14, 15, 0, 123, 0, 0, 2, 29
1025, 14, 14, 0, 123, 0, 0, 2, 30
1026, 14, 14, 0, 123, 0, 0, 2, 32
1027, 14, 14, 0, 124, 0, 0, 2, 31
1028, 14, 14, 0, 124, 0, 0, 2, 31
1029, 14, 14, 0, 124, 0, 0, 2, 31
1030, 14, 14, 0, 124, 0, 0, 2, 32
1031, 14, 14, 0, 124, 0, 0, 2, 32
1032, 14, 14, 0, 125, 0, 0, 2, 31
1033, 14, 14, 0, 126, 0, 0, 2, 30
1034, 14, 14, 0, 126, 0, 0, 2, 30
1035, 14, 12, 0, 126, 0, 0, 2, 31
1036, 14, 12, 0, 126, 0, 0, 2, 32
1037, 14, 12, 0, 126, 0, 0, 2, 32
1038, 14, 12, 0, 126, 0, 0, 2, 32
1039, 14, 11, 0, 126, 0, 0, 2, 32
1040, 14, 8, 0, 127, 0, 0, 2, 31
1041, 14, 7, 0, 127, 0, 0, 2, 31
1042, 14, 5, 0, 128, 0, 0, 2, 30
1043, 14, 4, 0, 128, 0, 0, 2, 31
1044, 14, 4, 0, 129, 0, 0, 1, 30
1045, 14, 2, 0, 129, 0, 0, 1, 31
1046, 14, 2, 0, 129, 0, 0, 1, 31
1047, 14, 2, 0, 131, 0, 0, 1, 30
1048, 14, 2, 0, 132, 0, 0, 1, 29
1049, 13, 1, 0, 132, 0, 0, 1, 28
1050, 13, 1, 0, 133, 0, 0, 1, 29
1051, 13, 1, 0, 134, 0, 0, 1, 29
1052, 13, 1, 0, 136, 0, 0, 1, 27
1053, 13, 1, 0, 136, 0, 0, 1, 28
1054, 13, 1, 0, 138, 0, 0, 1, 27
1055, 13, 0, 0, 138, 0, 0, 1, 29
