T, S, P0, P1, P2, A1, A2, R1, R2
538, 20, 153, 0, 0, 4, 7, 6, 10
539, 20, 153, 0, 0, 4, 7, 6, 10
540, 20, 153, 0, 0, 4, 7, 6, 10
541, 20, 153, 0, 0, 4, 7, 6, 10
542, 20, 153, 0, 0, 4, 7, 6, 10
543, 20, 153, 0, 0, 4, 7, 6, 10
544, 20, 152, 0, 0, 5, 7, 6, 10
545, 20, 152, 0, 0, 5, 7, 6, 10
546, 20, 152, 0, 0, 5, 7, 6, 10
547, 20, 152, 0, 0, 5, 7, 6, 10
548, 20, 152, 0, 0, 5, 7, 6, 10
549, 20, 152, 0, 0, 5, 7, 6, 10
550, 20, 152, 0, 0, 5, 8, 6, 9
551, 20, 152, 0, 0, 5, 8, 6, 9
552, 20, 152, 0, 0, 5, 8, 6, 9
553, 20, 152, 0, 0, 5, 7, 6, 10
554, 20, 152, 0, 0, 5, 8, 6, 9
555, 20, 152, 0, 0, 5, 8, 6, 9
556, 20, 152, 0, 0, 5, 8, 6, 9
557, 20, 152, 0, 0, 5, 8, 6, 9
558, 20, 152, 0, 0, 5, 8, 6, 9
559, 20, 152, 0, 0, 5, 8, 6, 9
560, 20, 152, 0, 0, 5, 8, 6, 9
561, 20, 152, 0, 0, 5, 8, 6, 9
562, 20, 152, 0, 0, 5, 8, 6, 9
563, 20, 152, 0, 0, 5, 8, 6, 9
564, 20, 152, 0, 0, 4, 8, 7, 9
565, 19, 152, 0, 0, 5, 8, 7, 9
566, 19, 152, 0, 0, 5, 8, 7, 9
567, 19, 152, 0, 0, 5, 8, 7, 9
568, 19, 152, 0, 0, 4, 8, 8, 9
569, 19, 152, 0, 0, 4, 6, 8, 11
570, 19, 152, 0, 0, 4, 6, 8, 11
571, 19, 152, 0, 0, 4, 6, 8, 11
572, 19, 152, 0, 0, 4, 6, 8, 11
573, 18, 152, 0, 0, 4, 7, 8, 11
574, 18, 152, 0, 0, 4, 7, 8, 11
575, 18, 152, 0, 0, 5, 7, 7, 11
576, 18, 152, 0, 0, 5, 6, 7, 12
577, 18, 152, 0, 0, 5, 6, 7, 12
578, 18, 151, 0, 0, 5, 6, 7, 12
579, 18, 151, 0, 0, 5, 5, 7, 13
580, 18, 151, 0, 0, 5, 5, 7, 13
581, 18, 151, 0, 0, 5, 5, 7, 13
582, 18, 151, 0, 0, 5, 4, 7, 14
583, 18, 151, 0, 0, 5, 4, 7, 14
584, 18, 151, 0, 0, 5, 4, 7, 14
585, 18, 151, 0, 0, 5, 4, 7, 14
586, 18, 151, 0, 0, 5, 4, 7, 14
587, 18, 151, 0, 0, 5, 5, 7, 13
588, 18, 151, 0, 0, 5, 5, 7, 13
589, 18, 151, 0, 0, 5, 5, 7, 13
590, 18, 151, 0, 0, 6, 5, 7, 12
591, 18, 151, 0, 0, 5, 6, 8, 11
592, 18, 151, 0, 0, 5, 6, 8, 11
593, 18, 151, 0, 0, 5, 6, 8, 11
594, 18, 151, 0, 0, 5, 6, 8, 11
595, 18, 151, 0, 0, 5, 6, 8, 11
596, 18, 151, 0, 0, 5, 6, 8, 11
597, 18, 151, 0, 0, 5, 6, 8, 11
598, 18, 151, 0, 0, 5, 6, 8, 11
599, 18, 151, 0, 0, 4, 6, 9, 11
600, 18, 151, 0, 0, 4, 6, 9, 11
601, 18, 151, 0, 0, 4, 6, 9, 11
602, 18, 151, 0, 0, 4, 6, 9, 11
603, 18, 151, 0, 1, 4, 6, 9, 10
604, 18, 151, 0, 1, 4, 6, 9, 9
605, 18, 151, 0, 1, 3, 6, 10, 9
606, 18, 151, 0, 1, 3, 6, 10, 10
607, 18, 151, 0, 1, 3, 6, 10, 10
608, 18, 151, 0, 1, 3, 6, 10, 10
609, 18, 151, 0, 1, 3, 6, 10, 10
610, 18, 151, 0, 1, 3, 6, 10, 10
611, 18, 151, 0, 1, 3, 5, 10, 11
612, 18, 151, 0, 1, 3, 5, 10, 11
613, 18, 151, 0, 1, 3, 5, 10, 11
614, 18, 151, 0, 1, 3, 5, 10, 11
615, 18, 151, 0, 1, 3, 4, 10, 12
616, 18, 151, 0, 1, 3, 4, 10, 12
617, 18, 151, 0, 1, 3, 4, 10, 12
618, 18, 151, 0, 1, 3, 4, 10, 12
619, 18, 151, 0, 1, 3, 4, 10, 12
620, 18, 151, 0, 1, 3, 4, 10, 12
621, 18, 151, 0, 1, 3, 4, 10, 12
622, 18, 151, 0, 1, 3, 5, 10, 11
623, 18, 151, 0, 1, 3, 5, 10, 11
624, 18, 151, 0, 1, 3, 5, 10, 11
625, 17, 151, 0, 1, 4, 5, 10, 11
626, 17, 151, 0, 1, 3, 5, 11, 11
627, 17, 150, 0, 1, 3, 5, 11, 11
628, 17, 150, 0, 1, 3, 5, 11, 11
629, 17, 150, 0, 1, 3, 5, 11, 11
630, 17, 150, 0, 1, 4, 5, 10, 11
631, 17, 150, 0, 1, 4, 5, 10, 11
632, 17, 150, 0, 1, 4, 5, 10, 11
633, 17, 150, 0, 1, 4, 6, 10, 10
634, 17, 150, 0, 1, 4, 4, 10, 12
635, 17, 150, 0, 1, 4, 4, 10, 12
636, 17, 150, 0, 1, 3, 4, 11, 12
637, 17, 150, 0, 1, 3, 4, 11, 12
638, 17, 150, 0, 1, 3, 4, 11, 12
639, 17, 150, 0, 1, 3, 4, 11, 12
640, 17, 150, 0, 1, 3, 4, 11, 12
641, 17, 150, 0, 1, 3, 4, 11, 12
642, 17, 150, 0, 1, 3, 4, 11, 12
643, 17, 150, 0, 1, 3, 4, 11, 12
644, 17, 150, 0, 1, 3, 4, 11, 12
645, 17, 150, 0, 1, 3, 4, 11, 12
646, 17, 150, 0, 1, 3, 4, 11, 12
647, 17, 150, 0, 1, 3, 4, 11, 12
648, 17, 150, 0, 1, 3, 3, 11, 13
649, 17, 150, 0, 1, 3, 3, 11, 13
650, 17, 150, 0, 1, 3, 3, 11, 13
651, 17, 150, 0, 1, 2, 3, 11, 14
652, 17, 150, 0, 1, 2, 2, 11, 15
653, 17, 150, 0, 1, 2, 2, 11, 15
654, 17, 150, 0, 1, 2, 2, 11, 15
655, 17, 150, 0, 1, 2, 2, 11, 15
656, 17, 150, 0, 1, 2, 2, 11, 15
657, 17, 150, 0, 2, 2, 2, 11, 14
658, 17, 149, 0, 2, 3, 2, 11, 14
659, 17, 149, 0, 2, 3, 2, 11, 14
660, 17, 149, 0, 2, 3, 2, 11, 15
661, 17, 149, 0, 2, 3, 2, 10, 15
662, 17, 149, 0, 2, 3, 2, 10, 15
663, 17, 149, 0, 2, 3, 2, 10, 15
664, 17, 149, 0, 2, 3, 3, 10, 14
665, 17, 149, 0, 2, 3, 3, 10, 15
666, 17, 149, 0, 2, 3, 3, 10, 15
667, 17, 149, 0, 2, 3, 3, 10, 15
668, 17, 149, 0, 2, 3, 3, 10, 15
669, 17, 149, 0, 2, 3, 4, 9, 15
670, 17, 149, 0, 2, 3, 5, 9, 14
671, 17, 149, 0, 2, 3, 5, 9, 14
672, 17, 149, 0, 2, 3, 5, 9, 14
673, 16, 149, 0, 2, 3, 6, 9, 14
674, 16, 149, 0, 2, 3, 6, 9, 14
675, 16, 148, 0, 2, 4, 6, 9, 14
676, 16, 148, 0, 2, 4, 6, 9, 14
677, 16, 148, 0, 2, 4, 6, 9, 14
678, 16, 148, 0, 2, 4, 6, 9, 14
679, 16, 148, 0, 2, 4, 6, 9, 14
680, 16, 148, 0, 2, 4, 6, 9, 14
681, 16, 148, 0, 2, 4, 6, 9, 14
682, 15, 148, 0, 2, 5, 6, 9, 14
683, 15, 148, 0, 2, 5, 6, 9, 14
684, 15, 148, 0, 2, 5, 6, 9, 14
685, 15, 148, 0, 2, 5, 7, 9, 13
686, 15, 148, 0, 2, 4, 7, 10, 13
687, 15, 148, 0, 2, 4, 7, 10, 13
688, 15, 147, 0, 2, 4, 8, 10, 12
689, 15, 147, 0, 2, 4, 8, 10, 12
690, 15, 147, 0, 2, 4, 8, 10, 12
691, 15, 147, 0, 2, 3, 8, 11, 12
692, 15, 147, 0, 2, 3, 8, 11, 12
693, 15, 147, 0, 2, 4, 8, 11, 11
694, 15, 147, 0, 2, 4, 7, 11, 12
695, 15, 147, 0, 2, 4, 7, 11, 12
696, 15, 147, 0, 2, 4, 7, 11, 12
697, 15, 147, 0, 2, 4, 7, 11, 12
698, 15, 147, 0, 2, 4, 7, 11, 12
699, 15, 147, 0, 2, 4, 8, 11, 11
700, 15, 147, 0, 2, 4, 8, 11, 11
701, 15, 147, 0, 2, 4, 8, 11, 11
702, 15, 147, 0, 2, 4, 8, 11, 11
703, 14, 147, 0, 2, 5, 8, 11, 11
704, 14, 147, 0, 2, 6, 8, 10, 11
705, 14, 146, 0, 2, 6, 8, 10, 11
706, 14, 146, 0, 2, 6, 8, 10, 11
707, 14, 146, 0, 2, 6, 9, 10, 10
708, 14, 146, 0, 2, 6, 9, 10, 10
709, 14, 146, 0, 2, 6, 9, 10, 10
710, 14, 146, 0, 2, 6, 9, 10, 10
711, 14, 146, 0, 2, 6, 10, 9, 10
712, 14, 146, 0, 2, 6, 10, 9, 10
713, 14, 146, 0, 2, 6, 10, 9, 10
714, 14, 146, 0, 2, 6, 10, 9, 10
715, 14, 146, 0, 2, 6, 10, 9, 10
716, 14, 146, 0, 2, 6, 10, 9, 10
717, 14, 146, 0, 2, 6, 10, 9, 10
718, 14, 146, 0, 3, 6, 10, 9, 9
719, 14, 145, 0, 3, 5, 10, 10, 9
720, 14, 145, 0, 3, 5, 10, 10, 9
721, 14, 145, 0, 3, 5, 10, 10, 10
722, 14, 145, 0, 3, 5, 10, 11, 10
723, 14, 145, 0, 3, 5, 10, 11, 10
724, 14, 145, 0, 3, 5, 10, 11, 10
725, 14, 145, 0, 3, 5, 9, 11, 11
726, 14, 145, 0, 3, 5, 9, 11, 11
727, 14, 145, 0, 3, 5, 9, 11, 11
728, 14, 145, 0, 3, 5, 10, 11, 10
729, 14, 145, 0, 3, 5, 10, 11, 10
730, 14, 145, 0, 3, 5, 8, 12, 11
731, 14, 145, 0, 4, 5, 8, 11, 10
732, 14, 145, 0, 4, 5, 8, 11, 10
733, 14, 145, 0, 4, 5, 7, 11, 11
734, 14, 145, 0, 4, 5, 7, 11, 12
735, 14, 145, 0, 4, 5, 7, 11, 12
736, 14, 145, 0, 4, 4, 7, 12, 12
737, 14, 145, 0, 4, 4, 7, 11, 12
738, 14, 145, 0, 4, 4, 7, 11, 12
739, 14, 145, 0, 4, 4, 7, 11, 12
740, 14, 144, 0, 4, 4, 7, 11, 12
741, 14, 144, 0, 4, 4, 7, 11, 12
742, 14, 144, 0, 4, 4, 7, 11, 12
743, 14, 144, 0, 4, 3, 6, 12, 13
744, 14, 144, 0, 4, 3, 7, 11, 13
745, 14, 144, 0, 5, 3, 7, 11, 12
746, 14, 144, 0, 5, 3, 6, 11, 13
747, 14, 144, 0, 5, 3, 6, 10, 13
748, 14, 144, 0, 5, 4, 6, 9, 14
749, 14, 144, 0, 5, 4, 5, 9, 15
750, 14, 144, 0, 5, 4, 5, 9, 15
751, 14, 144, 0, 5, 4, 5, 9, 15
752, 14, 144, 0, 6, 5, 5, 8, 14
753, 14, 143, 0, 6, 5, 5, 8, 14
754, 14, 143, 0, 6, 4, 5, 9, 14
755, 14, 142, 0, 6, 4, 5, 9, 15
756, 14, 141, 0, 6, 4, 5, 9, 15
757, 14, 141, 0, 6, 4, 5, 9, 15
758, 14, 140, 0, 6, 4, 5, 9, 15
759, 14, 140, 0, 6, 4, 5, 9, 15
760, 14, 140, 0, 6, 4, 4, 9, 16
761, 14, 140, 0, 6, 4, 4, 9, 16
762, 14, 139, 0, 6, 4, 4, 9, 16
763, 14, 139, 0, 6, 4, 4, 9, 16
764, 14, 139, 0, 7, 3, 4, 10, 15
765, 14, 139, 0, 8, 2, 4, 11, 14
766, 14, 138, 0, 8, 2, 4, 11, 14
767, 14, 137, 0, 8, 2, 4, 11, 14
768, 14, 137, 0, 8, 2, 3, 11, 16
769, 14, 137, 0, 8, 2, 3, 11, 16
770, 14, 136, 0, 8, 2, 3, 11, 16
771, 14, 135, 0, 9, 2, 3, 11, 15
772, 14, 134, 0, 9, 2, 2, 12, 15
773, 14, 134, 0, 9, 2, 2, 12, 15
774, 13, 134, 0, 9, 2, 2, 12, 15
775, 13, 134, 0, 9, 2, 2, 12, 15
776, 13, 134, 0, 9, 2, 2, 12, 15
777, 13, 134, 0, 9, 2, 2, 12, 15
778, 13, 134, 0, 9, 2, 2, 12, 15
779, 13, 133, 0, 9, 2, 2, 12, 15
780, 13, 133, 0, 9, 2, 2, 12, 15
781, 13, 133, 0, 9, 2, 2, 12, 15
782, 13, 133, 0, 9, 2, 2, 12, 15
783, 13, 133, 0, 11, 2, 2, 12, 13
784, 13, 133, 0, 11, 3, 2, 11, 13
785, 13, 133, 0, 11, 3, 2, 11, 13
786, 13, 133, 0, 12, 3, 2, 11, 14
787, 13, 133, 0, 12, 3, 2, 11, 14
788, 13, 133, 0, 13, 3, 2, 11, 13
789, 13, 133, 0, 14, 4, 1, 10, 14
790, 13, 133, 0, 14, 4, 1, 10, 14
791, 13, 133, 0, 14, 4, 1, 10, 15
792, 13, 133, 0, 14, 4, 1, 10, 16
793, 13, 133, 0, 14, 4, 1, 10, 16
794, 13, 132, 0, 15, 4, 1, 10, 15
795, 13, 132, 0, 15, 4, 1, 10, 15
796, 13, 132, 0, 17, 4, 1, 10, 13
797, 13, 131, 0, 19, 4, 1, 10, 12
798, 13, 131, 0, 19, 4, 1, 10, 12
799, 13, 131, 0, 19, 4, 1, 10, 14
800, 13, 131, 0, 19, 5, 1, 9, 16
801, 13, 131, 0, 19, 5, 1, 9, 16
802, 13, 131, 0, 19, 5, 1, 9, 16
803, 13, 131, 0, 19, 5, 1, 9, 16
804, 13, 131, 0, 19, 5, 1, 9, 16
805, 13, 131, 0, 19, 5, 0, 10, 16
806, 13, 131, 0, 19, 5, 0, 10, 16
807, 13, 131, 0, 19, 5, 0, 10, 16
808, 13, 131, 0, 20, 5, 0, 10, 15
809, 13, 131, 0, 20, 4, 0, 11, 15
810, 13, 131, 0, 20, 4, 0, 11, 15
811, 13, 131, 0, 20, 4, 0, 11, 16
812, 13, 130, 0, 20, 4, 0, 11, 16
813, 13, 128, 0, 20, 3, 0, 12, 16
814, 13, 128, 0, 20, 3, 0, 12, 16
815, 13, 128, 0, 20, 3, 0, 12, 16
816, 13, 127, 0, 20, 3, 0, 12, 16
817, 13, 127, 0, 20, 3, 0, 12, 16
818, 13, 126, 0, 20, 3, 0, 12, 16
819, 13, 126, 0, 20, 3, 0, 12, 16
820, 13, 126, 0, 20, 3, 0, 12, 15
821, 13, 126, 0, 21, 3, 0, 12, 13
822, 13, 126, 0, 22, 3, 0, 11, 12
823, 13, 126, 0, 22, 3, 0, 11, 12
824, 13, 126, 0, 22, 3, 0, 11, 12
825, 13, 125, 0, 22, 3, 0, 11, 13
826, 13, 124, 0, 23, 3, 0, 11, 12
827, 13, 124, 0, 23, 4, 0, 10, 12
828, 13, 124, 0, 23, 4, 0, 10, 12
829, 13, 124, 0, 23, 4, 0, 10, 13
830, 13, 124, 0, 23, 4, 0, 10, 13
831, 13, 124, 0, 23, 4, 0, 10, 13
832, 13, 124, 0, 23, 4, 0, 10, 13
833, 13, 124, 0, 23, 4, 0, 10, 13
834, 13, 123, 0, 22, 6, 0, 9, 13
835, 13, 123, 0, 22, 6, 0, 8, 13
836, 13, 123, 0, 22, 6, 0, 8, 13
837, 13, 123, 0, 22, 6, 0, 8, 13
838, 13, 122, 0, 22, 7, 0, 7, 13
839, 13, 122, 0, 22, 7, 0, 7, 13
840, 13, 122, 0, 22, 7, 0, 7, 13
841, 13, 122, 0, 22, 7, 0, 7, 13
842, 13, 122, 0, 23, 7, 0, 7, 13
843, 13, 120, 0, 23, 7, 0, 7, 13
844, 13, 120, 0, 24, 7, 0, 7, 12
845, 13, 120, 0, 25, 6, 0, 8, 13
846, 13, 119, 0, 26, 6, 0, 8, 12
847, 13, 119, 0, 27, 6, 0, 8, 12
848, 13, 119, 0, 26, 6, 0, 8, 15
849, 13, 117, 0, 26, 6, 0, 8, 16
850, 13, 117, 0, 26, 5, 0, 9, 17
851, 13, 117, 0, 26, 5, 0, 9, 17
852, 13, 117, 0, 26, 5, 0, 9, 17
853, 13, 117, 0, 26, 5, 0, 9, 17
854, 13, 117, 0, 28, 5, 0, 9, 15
855, 13, 116, 0, 28, 5, 0, 9, 15
856, 13, 116, 0, 28, 5, 0, 9, 15
857, 13, 116, 0, 28, 5, 0, 9, 16
858, 13, 116, 0, 28, 5, 0, 9, 16
859, 13, 116, 0, 29, 5, 0, 9, 15
860, 13, 116, 0, 29, 5, 0, 9, 15
861, 13, 116, 0, 29, 4, 0, 10, 15
862, 13, 116, 0, 29, 4, 0, 10, 16
863, 13, 116, 0, 29, 4, 0, 10, 16
864, 13, 116, 0, 29, 4, 0, 10, 16
865, 13, 116, 0, 30, 4, 0, 10, 15
866, 13, 115, 0, 30, 4, 0, 10, 15
867, 13, 115, 0, 31, 4, 0, 10, 14
868, 13, 115, 0, 31, 5, 0, 9, 15
869, 13, 115, 0, 31, 5, 0, 9, 15
870, 13, 115, 0, 31, 5, 0, 9, 16
871, 13, 115, 0, 31, 5, 0, 9, 16
872, 13, 115, 0, 32, 5, 0, 9, 15
873, 13, 114, 0, 32, 5, 0, 9, 15
874, 13, 113, 0, 33, 5, 0, 8, 14
875, 13, 113, 0, 33, 5, 0, 8, 15
876, 13, 113, 0, 33, 5, 0, 8, 15
877, 13, 112, 0, 33, 5, 0, 8, 16
878, 13, 111, 0, 34, 5, 0, 8, 15
879, 13, 111, 0, 34, 6, 0, 7, 15
880, 13, 111, 0, 34, 6, 0, 7, 15
881, 13, 111, 0, 34, 7, 0, 6, 17
882, 13, 111, 0, 34, 7, 0, 5, 18
883, 13, 111, 0, 34, 7, 0, 5, 18
884, 13, 110, 0, 35, 7, 0, 5, 17
885, 13, 109, 0, 35, 7, 0, 5, 17
886, 13, 109, 0, 35, 7, 0, 5, 17
887, 13, 108, 0, 35, 7, 0, 5, 18
888, 13, 108, 0, 35, 6, 0, 6, 18
889, 13, 108, 0, 35, 7, 0, 5, 18
890, 13, 108, 0, 35, 7, 0, 5, 18
891, 13, 108, 0, 35, 7, 0, 5, 18
892, 13, 108, 0, 35, 7, 0, 5, 18
893, 13, 107, 0, 35, 7, 0, 5, 18
894, 13, 107, 0, 35, 7, 0, 5, 18
895, 13, 107, 0, 35, 5, 0, 7, 18
896, 13, 106, 0, 35, 5, 0, 8, 18
897, 13, 106, 0, 36, 5, 0, 8, 17
898, 13, 105, 0, 36, 5, 0, 8, 17
899, 13, 105, 0, 36, 4, 0, 9, 17
900, 13, 105, 0, 35, 4, 0, 9, 20
901, 13, 105, 0, 36, 4, 0, 9, 19
902, 13, 103, 0, 37, 4, 0, 9, 18
903, 13, 103, 0, 38, 4, 0, 9, 18
904, 13, 103, 0, 39, 4, 0, 9, 17
905, 13, 103, 0, 39, 4, 0, 8, 18
906, 13, 102, 0, 41, 4, 0, 8, 17
907, 13, 102, 0, 41, 4, 0, 8, 18
908, 13, 102, 0, 41, 4, 0, 8, 18
909, 13, 102, 0, 41, 4, 0, 8, 20
910, 13, 102, 0, 41, 4, 0, 8, 19
911, 13, 102, 0, 43, 4, 0, 8, 17
912, 13, 102, 0, 43, 4, 0, 8, 17
913, 13, 102, 0, 43, 4, 0, 8, 17
914, 13, 102, 0, 43, 4, 0, 8, 17
915, 13, 102, 0, 43, 4, 0, 8, 17
916, 13, 102, 0, 44, 4, 0, 8, 16
917, 13, 102, 0, 44, 4, 0, 8, 16
918, 13, 102, 0, 44, 4, 0, 8, 16
919, 13, 102, 0, 44, 4, 0, 8, 17
920, 13, 102, 0, 44, 4, 0, 8, 17
921, 13, 102, 0, 44, 4, 0, 8, 17
922, 13, 102, 0, 45, 4, 0, 8, 16
923, 13, 102, 0, 45, 4, 0, 8, 16
924, 13, 102, 0, 44, 4, 0, 8, 18
925, 13, 102, 0, 45, 4, 0, 8, 18
926, 13, 100, 0, 45, 4, 0, 7, 17
927, 13, 100, 0, 45, 4, 0, 7, 17
928, 13, 100, 0, 45, 4, 0, 7, 18
929, 13, 100, 0, 46, 3, 0, 8, 17
930, 13, 99, 0, 48, 3, 0, 8, 15
931, 13, 99, 0, 48, 3, 0, 7, 15
932, 13, 99, 0, 48, 3, 0, 7, 16
933, 13, 98, 0, 48, 3, 0, 7, 18
934, 13, 98, 0, 48, 3, 0, 7, 18
935, 13, 98, 0, 48, 3, 0, 7, 18
936, 13, 98, 0, 49, 3, 0, 7, 17
937, 13, 98, 0, 49, 3, 0, 7, 17
938, 13, 98, 0, 50, 3, 0, 7, 16
939, 13, 98, 0, 50, 3, 0, 7, 16
940, 13, 97, 0, 50, 2, 0, 8, 16
941, 13, 97, 0, 50, 2, 0, 8, 17
942, 13, 97, 0, 50, 1, 0, 9, 17
943, 13, 97, 0, 51, 1, 0, 9, 16
944, 13, 97, 0, 51, 1, 0, 9, 16
945, 13, 96, 0, 51, 1, 0, 9, 16
946, 13, 96, 0, 51, 1, 0, 9, 17
947, 13, 95, 0, 51, 2, 0, 8, 17
948, 13, 95, 0, 51, 2, 0, 8, 17
949, 13, 95, 0, 51, 2, 0, 8, 17
950, 13, 95, 0, 51, 1, 0, 9, 17
951, 13, 94, 0, 51, 1, 0, 9, 17
952, 13, 94, 0, 51, 1, 0, 9, 17
953, 13, 94, 0, 53, 1, 0, 9, 15
954, 13, 94, 0, 54, 1, 0, 9, 14
955, 13, 94, 0, 54, 1, 0, 9, 14
956, 13, 94, 0, 55, 1, 0, 9, 15
957, 13, 94, 0, 55, 1, 0, 9, 16
958, 13, 94, 0, 55, 2, 0, 8, 16
959, 13, 92, 0, 56, 2, 0, 8, 16
960, 13, 91, 0, 56, 2, 0, 8, 16
961, 13, 90, 0, 56, 2, 0, 8, 17
962, 13, 90, 0, 57, 2, 0, 8, 16
963, 13, 90, 0, 57, 2, 0, 8, 16
964, 13, 90, 0, 57, 2, 0, 8, 16
965, 13, 90, 0, 57, 2, 0, 8, 16
966, 13, 90, 0, 57, 2, 0, 8, 16
967, 13, 90, 0, 57, 2, 0, 8, 16
968, 13, 89, 0, 58, 2, 0, 8, 15
969, 13, 89, 0, 59, 2, 0, 8, 14
970, 13, 89, 0, 59, 2, 0, 8, 14
971, 13, 89, 0, 59, 2, 0, 8, 16
972, 13, 89, 0, 59, 2, 0, 8, 17
973, 13, 89, 0, 59, 2, 0, 8, 17
974, 13, 89, 0, 59, 2, 0, 8, 17
975, 13, 89, 0, 60, 2, 0, 8, 16
976, 13, 89, 0, 60, 3, 0, 7, 16
977, 13, 89, 0, 61, 3, 0, 7, 15
978, 13, 88, 0, 61, 3, 0, 7, 16
979, 13, 87, 0, 61, 3, 0, 7, 16
980, 13, 87, 0, 61, 3, 0, 7, 17
981, 13, 87, 0, 61, 3, 0, 7, 17
982, 13, 87, 0, 61, 3, 0, 7, 17
983, 13, 86, 0, 61, 3, 0, 7, 17
984, 13, 85, 0, 61, 3, 0, 7, 17
985, 13, 84, 0, 60, 3, 0, 7, 19
986, 13, 82, 0, 60, 3, 0, 7, 19
987, 13, 82, 0, 60, 3, 0, 7, 20
988, 13, 81, 0, 59, 3, 0, 7, 21
989, 13, 80, 0, 60, 3, 0, 7, 20
990, 13, 79, 0, 60, 3, 0, 7, 20
991, 13, 79, 0, 60, 3, 0, 7, 20
992, 13, 79, 0, 60, 3, 0, 7, 21
993, 13, 78, 0, 60, 3, 0, 7, 21
994, 13, 78, 0, 61, 3, 0, 7, 20
995, 13, 77, 0, 61, 3, 0, 7, 20
996, 13, 77, 0, 63, 3, 0, 7, 18
997, 13, 77, 0, 63, 3, 0, 7, 19
998, 13, 77, 0, 63, 3, 0, 7, 19
999, 13, 77, 0, 64, 4, 0, 6, 20
1000, 13, 77, 0, 64, 4, 0, 6, 20
1001, 13, 77, 0, 64, 4, 0, 6, 20
1002, 13, 76, 0, 64, 4, 0, 6, 21
1003, 13, 75, 0, 64, 4, 0, 6, 21
1004, 13, 75, 0, 64, 4, 0, 6, 21
1005, 13, 75, 0, 65, 4, 0, 6, 20
1006, 13, 75, 0, 65, 4, 0, 6, 20
1007, 13, 75, 0, 65, 4, 0, 6, 20
1008, 13, 75, 0, 67, 3, 0, 7, 19
1009, 13, 74, 0, 67, 3, 0, 7, 19
1010, 13, 74, 0, 67, 3, 0, 7, 19
1011, 13, 74, 0, 68, 3, 0, 7, 20
1012, 13, 74, 0, 68, 3, 0, 7, 20
1013, 13, 74, 0, 68, 3, 0, 7, 20
1014, 13, 74, 0, 69, 3, 0, 7, 20
1015, 13, 74, 0, 71, 3, 0, 7, 18
1016, 13, 74, 0, 72, 3, 0, 7, 17
1017, 13, 74, 0, 72, 3, 0, 7, 18
1018, 13, 73, 0, 72, 3, 0, 7, 21
1019, 13, 71, 0, 72, 2, 0, 8, 22
1020, 13, 71, 0, 74, 2, 0, 8, 20
1021, 13, 71, 0, 74, 2, 0, 8, 21
1022, 13, 71, 0, 74, 2, 0, 8, 21
1023, 13, 71, 0, 74, 2, 0, 8, 23
1024, 13, 71, 0, 74, 2, 0, 8, 23
1025, 13, 70, 0, 74, 2, 0, 8, 23
1026, 13, 69, 0, 74, 2, 0, 8, 23
1027, 13, 69, 0, 74, 2, 0, 8, 23
1028, 13, 68, 0, 75, 2, 0, 8, 22
1029, 13, 67, 0, 75, 2, 0, 8, 22
1030, 13, 67, 0, 76, 2, 0, 8, 21
1031, 13, 67, 0, 76, 2, 0, 8, 22
1032, 13, 67, 0, 76, 2, 0, 7, 22
1033, 13, 67, 0, 76, 2, 0, 7, 23
1034, 13, 67, 0, 76, 2, 0, 7, 23
1035, 13, 66, 0, 76, 2, 0, 7, 23
1036, 13, 66, 0, 76, 2, 0, 7, 23
1037, 13, 65, 0, 76, 1, 0, 8, 23
1038, 13, 64, 0, 76, 1, 0, 8, 23
1039, 13, 64, 0, 75, 2, 0, 8, 23
1040, 13, 64, 0, 75, 2, 0, 8, 23
1041, 13, 63, 0, 76, 2, 0, 8, 22
1042, 13, 60, 0, 76, 2, 0, 8, 22
1043, 13, 60, 0, 77, 3, 0, 7, 21
1044, 13, 60, 0, 77, 3, 0, 7, 22
1045, 13, 58, 0, 77, 3, 0, 7, 22
1046, 13, 58, 0, 76, 3, 0, 7, 25
1047, 13, 56, 0, 76, 3, 0, 7, 25
1048, 13, 55, 0, 76, 3, 0, 7, 25
1049, 13, 54, 0, 77, 3, 0, 7, 25
1050, 13, 54, 0, 77, 3, 0, 7, 25
1051, 13, 53, 0, 77, 3, 0, 7, 25
1052, 13, 53, 0, 77, 3, 0, 7, 26
1053, 13, 53, 0, 77, 3, 0, 7, 26
1054, 13, 53, 0, 78, 3, 0, 7, 25
1055, 13, 53, 0, 78, 3, 0, 7, 25
1056, 13, 53, 0, 79, 3, 0, 7, 24
1057, 13, 52, 0, 79, 3, 0, 7, 25
1058, 13, 52, 0, 79, 3, 0, 7, 25
1059, 13, 52, 0, 79, 3, 0, 7, 26
1060, 13, 52, 0, 80, 2, 0, 8, 25
1061, 13, 52, 0, 82, 2, 0, 8, 23
1062, 13, 51, 0, 82, 2, 0, 8, 23
1063, 13, 51, 0, 83, 2, 0, 8, 23
1064, 13, 51, 0, 83, 2, 0, 8, 25
1065, 13, 51, 0, 84, 2, 0, 8, 24
1066, 13, 51, 0, 85, 2, 0, 8, 24
1067, 13, 51, 0, 86, 2, 0, 8, 23
1068, 13, 51, 0, 87, 2, 0, 8, 23
1069, 13, 51, 0, 89, 2, 0, 8, 22
1070, 13, 50, 0, 90, 2, 0, 8, 22
1071, 13, 50, 0, 92, 2, 0, 8, 21
